Books,Clothing,Electronics,Home
0,0,12386,6139
0,4933,11059,10253
7983,4688,990,0
4980,3596,4775,458
0,4720,2385,4291
2400,613,2392,0
0,3943,5693,2094
5802,6895,4522,3812
1093,2199,3599,258
3653,6995,0,0
3140,0,6669,7914
3226,0,3949,8289
0,4862,0,0
7246,6292,1636,4647
3828,0,0,6730
10655,1636,713,4727
586,4952,0,9112
0,9473,12744,7752
0,2685,3838,1446
4247,246,0,4818
2836,5353,5780,7569
4671,1897,0,5776
2548,0,6462,5170
6199,4166,0,0
3463,3114,14049,0
4092,6207,0,0
0,4943,0,0
4693,0,0,1759
0,0,3202,3624
2952,2581,4661,0
0,4729,864,2983
9327,8402,9434,0
3885,2874,6817,0
0,0,3979,3138
6470,2974,3990,15579
1434,0,882,4639
7221,3577,0,1090
10905,0,7609,4106
3147,2120,1679,0
0,4477,3162,7011
4461,12256,4197,7026
0,8975,4501,0
248,0,2938,1587
1974,6015,0,4232
2830,3224,0,5924
1145,3277,2546,0
0,14574,5061,7144
0,5827,0,9899
0,5497,5216,5657
0,0,4354,0
16605,4184,9114,0
7550,10533,7253,2428
4982,3722,0,0
4727,8240,2004,4060
0,0,0,2699
0,2713,0,3941
0,4941,1289,14668
2829,4698,273,0
5306,8417,0,2607
7696,3088,6713,7121
8232,0,1572,3310
1828,8995,0,6798
1791,1109,0,8440
0,0,516,4715
4130,5560,3066,8621
4202,2643,2399,8717
11608,0,5250,3804
3074,3288,3060,1365
2226,0,0,3940
0,5113,0,6914
7862,5586,0,2683
3224,0,363,1259
3529,0,0,3823
6546,567,6785,6159
0,0,1338,0
0,8473,2316,2954
2287,3950,10106,8027
1546,2172,0,7894
11604,0,6867,0
3927,0,0,3769
0,8208,0,3606
4796,2361,0,951
1996,0,0,0
0,2841,361,1885
861,8573,6746,1060
1181,0,0,3542
1275,1804,7543,0
0,1593,4807,3369
9992,1072,2538,6769
5555,0,0,2220
0,2856,3833,1389
2007,322,2259,0
2973,0,16952,0
0,4737,0,2431
0,0,3007,2721
1435,6810,0,1593
7525,0,0,4801
0,2989,0,0
5176,4169,5165,0
2380,0,2375,6306
4613,0,5130,0
7722,737,5115,2805
7711,7971,8266,743
397,0,2858,9113
774,8960,3005,0
7266,17791,1892,5064
3199,3273,0,0
7914,0,0,1521
1791,1654,14146,1370
7823,5502,7185,2713
3950,7309,5214,5301
0,0,4134,625
0,5214,2894,0
0,5413,1255,9571
5712,0,705,4308
0,12260,559,0
3136,4241,336,7152
9255,4321,7114,1667
0,8429,5812,0
3490,0,0,0
3490,748,0,5432
0,1034,2059,2280
0,5115,0,0
3701,0,8421,2874
4133,0,1583,4353
7634,4396,0,9246
8407,0,3864,7279
5694,9571,950,0
6525,4507,1022,3555
0,5698,2699,5107
10042,3552,0,4960
3317,0,8821,827
3136,4854,8772,4031
4937,3605,311,1272
4247,8805,1397,11204
0,1431,2544,3376
2094,5807,0,7015
1644,0,3732,728
3925,0,7427,0
4811,0,1969,2567
6130,544,3263,3929
0,0,4374,0
1219,9264,2598,0
6992,0,5235,13429
984,0,9367,4489
1375,3986,2989,1119
4603,10402,1433,5372
5041,0,4566,0
5239,1447,9506,13825
2137,770,5441,2308
3659,1738,0,0
6460,1636,5017,2133
1558,4120,2659,2620
4185,3288,735,2763
4178,1648,6723,612
5325,2974,4589,0
2062,0,2092,0
2297,0,4654,3745
0,6383,7831,0
0,3266,3363,5307
0,0,9351,3205
0,8388,0,0
2713,0,8638,2432
4857,3850,2420,682
0,0,2444,0
0,3786,3699,1892
5558,3284,8552,4082
0,0,8230,3205
0,1387,0,0
4051,3457,3786,5987
0,0,4732,1741
4208,2474,0,2364
5764,0,12839,10006
13866,3005,5197,0
1917,0,0,0
3965,2206,0,3654
0,3759,10130,0
4981,3248,5116,0
4792,3117,4764,0
8321,2416,0,0
3733,1401,882,0
1881,4117,0,2664
5877,8089,6984,686
0,2684,0,8723
0,0,2424,2755
4320,0,3411,0
0,9026,363,1557
3008,5224,0,7280
2441,2341,3155,0
904,4393,9077,2229
0,3916,3036,0
0,0,2850,0
788,3513,0,2004
0,6450,10294,5825
6500,0,4558,15066
5482,6805,535,4439
0,4697,1480,5186
12393,0,3778,1802
0,1964,5013,3278
10647,0,1918,0
0,4591,4179,4360
10117,1568,19739,1394
2129,0,0,1959
9449,1765,3469,2606
1242,2847,966,0
7949,4154,0,1117
2692,5534,4517,2588
3770,0,2763,2709
3252,5004,0,2154
4880,2223,7582,6332
0,4903,8967,4017
0,0,7547,1964
3757,1982,0,4895
0,4251,0,0
0,618,0,891
0,695,6995,9948
1593,8685,2569,3485
3010,3570,1521,4790
0,5165,0,6210
3746,0,8089,937
1257,0,3311,4940
0,6692,9102,792
1107,3767,2178,4300
2168,8423,8321,0
3007,0,0,1724
3456,0,4831,0
0,0,0,5754
7522,0,13150,0
6795,4617,3499,0
8072,0,5885,6289
7599,2939,0,3389
3996,8540,3702,13248
4491,1143,0,2033
0,764,0,0
5028,0,4510,3678
0,1562,1885,4392
0,1115,12963,7016
5953,0,2652,2675
6083,2201,7656,15984
6971,4245,0,1527
445,5211,5664,2562
11412,4690,4191,3571
6972,0,1897,0
4820,3295,4464,3168
7268,6414,1779,0
7328,4770,4830,0
4237,0,0,5400
5180,2829,2839,2921
5935,4391,1682,3814
4924,4335,3748,3541
3897,4335,2406,4580
3396,1886,0,5440
3708,4061,12349,0
4645,638,0,0
0,9468,0,0
3769,0,0,1259
0,4648,0,7894
0,4138,3049,3630
5431,0,1379,0
11652,3758,5124,2763
0,1174,5684,0
0,1969,0,4647
0,2886,6399,0
0,4120,0,1395
846,8525,3730,5546
0,3093,0,0
7606,3449,0,8520
4028,4650,1627,0
7357,1438,13050,4462
1665,9306,5580,0
0,1578,0,772
2958,327,7763,1351
0,2324,4319,0
9753,0,13933,10787
0,0,3821,0
9155,0,8969,1990
0,8170,3927,0
3767,6698,4169,7247
6729,2296,4509,4532
0,0,0,5608
11691,7207,0,4944
0,5286,8609,12899
3168,0,1664,4095
5563,0,3677,2365
9205,5753,10481,0
0,8802,0,11581
12357,5383,6934,8896
4967,394,5063,11686
4357,9126,2367,3271
16936,962,3145,3202
0,0,0,3239
6577,0,871,4426
13054,0,8691,4028
3550,3900,4234,1878
2777,0,1973,6028
0,4029,2505,5730
0,2877,1305,6814
1409,5126,0,0
814,0,0,0
3349,6457,0,6884
3671,0,0,2852
0,2623,6744,5275
0,4084,3025,1424
0,5068,4353,2413
0,0,3209,3539
4866,2091,8202,4141
4981,12074,5754,5211
0,0,7918,2814
0,6294,2777,10036
4308,0,3993,3161
4496,7027,11255,6757
1893,0,6410,0
2325,0,1793,8674
11399,3864,0,1130
2656,12689,0,4237
10375,0,8882,6801
8433,0,3473,0
0,2649,9099,1747
1108,0,0,187
1228,3240,0,5946
1816,5036,4755,3417
0,3998,6482,4342
3009,8545,3285,0
3092,458,2040,9109
0,11763,3925,14557
1145,3102,1472,5769
5877,0,0,0
672,3283,3493,5691
4050,8609,357,7932
7516,5111,2630,0
5675,1476,0,4651
0,4593,0,0
9374,0,362,4871
2831,0,6548,9135
1943,7844,6764,4823
0,0,1079,1928
2756,2180,5990,0
7115,8312,3395,8338
5068,3655,973,7735
6643,0,4540,9662
0,2274,11282,4849
4151,7422,9106,7266
2834,4155,2965,3881
8188,4943,1958,0
6343,0,0,0
1409,894,8912,4443
0,0,8177,7177
0,0,0,3347
0,9904,4368,5360
0,7412,657,2911
3738,4427,3548,0
6642,0,537,3137
3302,9776,1236,6401
894,1773,0,1869
0,2984,0,2685
10979,374,4319,3937
7012,6466,7084,0
4684,723,0,4923
4997,4044,2472,0
10918,2376,3900,0
2419,0,0,2810
3937,0,3663,702
0,3336,0,2607
4169,2026,0,0
0,4893,4832,4033
4731,4759,3741,1518
8939,0,3078,0
0,1346,0,1541
3165,2337,9712,0
0,5927,3881,2157
4615,7581,6677,5608
7878,1202,570,0
5808,216,10717,0
3401,0,0,0
4871,367,0,0
4330,6981,4328,1588
5773,2270,0,0
1365,6050,0,1054
1324,0,0,0
7679,6890,8646,8938
0,3093,1883,3372
8286,4438,0,1431
7386,5593,3959,4336
0,4606,515,0
2333,4091,0,0
2272,4571,0,0
1903,2243,0,7616
4999,2073,0,4067
3424,0,5170,9628
7360,5889,8296,2934
0,0,5666,7754
4272,1989,0,4194
1824,3549,0,0
0,0,0,4396
1998,895,4362,6162
0,3744,0,4064
8459,3204,11927,0
6562,0,3311,1854
3428,0,6290,361
254,4189,3253,5091
4986,10020,2708,7533
0,811,0,7862
2551,4749,6265,0
0,1200,2278,0
3991,0,0,2786
918,4205,3710,0
0,0,8705,8421
2445,0,8714,12345
3952,0,4133,5093
2852,7752,716,3140
2512,6653,2629,3584
3854,4376,3287,8516
3978,3171,3123,1700
0,0,0,518
1341,9372,0,3740
17127,496,0,13960
0,6450,473,11363
5393,0,0,3778
2829,0,3442,1083
0,11285,3646,5545
811,0,4523,0
0,1842,0,0
5718,5892,0,0
1179,2561,1797,0
2639,2339,5748,7790
0,2652,0,0
999,11265,0,2697
0,5078,0,3322
1132,3482,12167,9558
0,2722,784,6042
4034,3524,10109,4607
6903,3745,4099,2283
2570,1128,3069,3480
2537,6679,5534,1101
1034,12531,5883,6075
4651,4757,1893,1900
5841,3318,6862,0
0,4016,1659,2481
1794,0,0,7569
4961,1006,4735,5660
2010,2060,0,7805
0,3776,4612,7714
0,11320,3322,5962
4575,2093,0,9453
4632,4158,281,4460
2097,0,7759,2489
1388,3899,0,4210
6120,4956,0,3679
4832,0,0,0
3590,888,1448,0
0,7199,2695,642
7386,0,13159,479
7835,4063,0,2680
4555,1399,1213,6227
2063,0,0,0
606,9499,1549,8554
5597,6886,6960,2858
2975,3049,7241,2797
4947,0,10040,0
0,0,4032,8671
768,0,2820,2771
0,0,0,3274
0,1081,2995,3786
5085,0,4982,1036
0,2988,8522,3629
290,4544,4397,2202
3945,3114,1840,1089
2287,0,3837,3556
7250,0,0,11831
3988,3340,0,3341
6786,2041,0,11489
0,1095,0,0
1279,0,2327,3681
3155,8679,0,3030
0,2396,2958,0
0,426,0,4798
10472,707,0,1238
2567,0,0,330
0,2046,4126,0
0,0,0,817
11386,3637,5037,3056
402,0,0,10979
4872,0,9325,0
8771,0,2203,0
8819,1604,0,0
1022,2494,0,767
0,0,1477,5058
0,0,11366,4467
4857,11100,1612,0
9064,3278,778,0
2881,5519,0,4755
0,3619,2095,0
3911,0,0,11623
0,0,11776,12502
3839,1047,10026,0
9435,2755,0,1284
0,7085,3995,9438
4450,2420,0,0
466,0,10209,7234
0,5988,0,10733
10233,2427,570,0
9096,0,5253,0
0,8117,6087,0
367,1231,536,4158
0,0,6512,3541
0,13170,0,4598
9011,4785,3033,15320
1065,10332,5008,2859
5070,4458,0,0
0,7346,12900,2701
0,2421,6418,0
7727,1541,3751,2628
1009,4332,0,137
0,1102,0,0
0,2073,0,0
0,0,3132,0
0,9056,2919,6829
2687,3172,4671,4034
3013,0,0,4816
4715,3795,0,3403
2322,2054,0,0
0,0,3493,397
5163,5246,0,0
0,9461,4774,6530
1839,2425,0,6005
5247,6320,2838,0
3278,4986,226,0
8950,0,630,0
5957,649,3479,3948
864,1212,1460,10420
0,0,0,1549
4536,0,3366,0
0,0,707,7374
5945,4250,0,0
3787,302,8241,0
0,0,0,626
1629,7308,5457,8554
0,3471,0,9497
3982,1364,8215,11346
4682,0,3919,0
1421,3671,22483,5928
7095,12068,3040,3593
0,1386,2872,0
0,7780,5110,0
0,0,3278,1378
3554,7090,1041,0
4859,4676,4305,5254
2252,0,3823,0
6695,4681,4077,6125
0,3835,2052,2640
0,3379,1532,0
9155,8612,8499,5111
2710,4828,361,5718
904,3681,0,3072
0,9006,1863,2873
0,4801,3363,3871
722,7092,4955,8886
6686,3374,0,0
3218,3155,1235,0
2540,3082,5954,8452
3336,2663,0,3077
1584,0,4550,4006
0,0,1716,1457
0,6622,8912,0
4562,3660,1769,818
0,2755,2154,0
747,0,5916,4262
538,3193,5054,5852
0,8755,3954,0
1309,1073,7246,0
0,3579,2024,2448
1152,0,4266,0
8567,445,6606,10025
711,0,7025,6336
3447,3129,0,0
2904,5030,4224,0
0,9201,4168,10822
8861,0,4735,8463
0,0,4829,0
3424,0,0,0
5881,0,6457,10125
0,3391,8478,4645
0,0,0,1521
4089,5186,2952,1438
701,2557,1409,1395
9604,1089,4060,5806
0,4186,902,0
4949,6108,2135,2011
0,3927,10495,779
664,2239,8319,3511
3319,2166,9109,5239
6640,3321,2490,0
6748,2752,382,4760
6213,4646,1444,0
8354,1031,2310,1515
4052,1226,0,4536
434,5064,5086,7646
9466,5903,9560,0
3685,3049,5845,5431
0,4364,12528,4752
0,4552,4587,0
0,0,0,9820
5476,0,6559,0
0,4451,6847,0
4636,5196,5220,6590
1170,0,6018,5092
6296,5425,8379,7314
0,0,3055,0
4867,3383,4059,10812
0,0,4642,0
0,8121,7039,3392
9738,0,3335,0
3608,0,6158,0
9101,548,3704,1000
0,4116,4690,0
1711,2737,3483,0
0,849,3878,8251
0,11017,8708,7771
4878,5488,0,0
0,0,3271,10158
0,0,3170,2779
3001,3812,5743,0
14330,4470,5293,1426
0,7195,5783,1822
4071,2543,5367,3674
2579,4818,830,2328
0,6240,4183,0
0,5964,1767,0
5119,8199,237,10543
2254,2271,4274,4384
2399,0,0,2369
0,17108,5270,0
0,0,10605,4163
4539,4156,997,5199
595,10829,5003,1875
5559,6775,5656,3067
4677,5543,501,11088
13902,3458,0,0
2469,6665,4553,2171
3437,556,8204,8835
3690,1928,5475,7117
4624,1646,4469,4909
0,1986,7248,0
0,0,228,6705
0,12106,4957,5105
4569,12821,0,4433
4883,5558,4982,0
0,0,3778,4463
3170,1819,3065,0
2664,1734,2290,4098
0,2685,3952,8142
8672,4471,464,0
0,4704,0,19563
3307,5150,4730,2768
6782,4279,996,0
0,9649,9106,0
7745,0,4500,0
0,0,4430,4662
4181,3558,5871,4997
1731,5286,6607,5579
1513,4256,6472,6095
1109,7371,2452,0
0,4245,0,11912
2041,2336,680,0
630,6464,4624,0
9824,4664,5484,0
2038,508,1814,4002
2980,5688,0,3394
6800,7280,4485,0
8223,8920,2375,10802
0,1853,8317,11897
0,5302,0,6779
8190,0,0,8865
1135,655,4450,3893
0,4877,0,0
0,3712,0,5733
4162,0,0,567
0,0,2607,11385
2950,4238,0,363
6699,4500,5765,3806
1794,9382,12226,0
4111,370,2128,2203
6481,442,1764,0
9719,328,1988,6354
765,1825,3275,7555
701,12540,0,4911
7608,2135,0,0
8684,414,2324,6465
7199,15833,0,886
3878,5633,4665,5687
0,3833,0,2059
955,9186,1930,0
9637,4669,1609,0
9443,0,0,0
1604,0,6488,0
8399,4293,0,3029
223,0,3445,7743
6444,638,6569,2091
6980,1614,0,0
0,5506,1172,1408
0,4364,3118,1117
0,6824,0,0
9668,15204,2461,9165
1461,995,1032,0
6657,4446,1739,0
6432,0,2888,0
3855,0,4593,8192
0,0,511,5326
3393,4825,5070,0
5010,2912,7672,4715
3244,5177,4217,0
5029,2641,5788,9884
8473,0,1500,2709
8983,0,4560,0
0,9029,1354,4497
0,0,3948,2678
3750,14012,6563,1463
4196,0,1283,0
11727,0,0,3538
3428,0,4842,10195
5846,4081,4756,0
2510,1889,926,8111
0,2610,2416,3544
1221,2633,0,2454
6513,0,8077,0
7567,9031,0,9164
0,0,411,0
6390,562,3201,4513
0,4715,291,0
4827,7205,4136,0
3557,4764,0,6167
0,0,4045,0
7819,9990,2816,4523
5903,16533,2964,6950
0,0,11615,0
10557,4278,2867,0
3608,8420,0,9205
0,3299,4093,3316
7256,634,9375,8023
4714,1812,4049,0
0,1514,8907,3367
3938,1921,992,0
4962,0,0,845
7778,1694,494,5385
2092,1042,5088,3719
1257,5865,5272,9964
0,7417,3215,4356
4333,1391,0,0
1058,0,3006,0
3904,7930,6449,0
2976,8604,603,7245
2902,0,0,11512
8433,711,2251,1023
0,2631,0,3398
0,3527,2669,4660
4363,4698,5174,0
1708,2710,1087,0
874,2957,6065,2592
10299,0,6311,8788
3497,3502,1922,2495
1921,0,0,0
3842,4006,4239,6651
5238,0,3237,0
1711,2352,1403,1135
0,0,0,2328
7578,3208,4895,8795
4703,4365,0,2538
5276,6991,3059,0
5696,3766,0,3193
5032,3737,4501,1182
6286,3455,1922,0
0,0,0,1614
0,4963,4750,8857
2992,0,4905,0
0,443,3952,0
8614,0,594,3023
0,0,3298,1633
0,0,0,11411
0,0,0,3523
7434,0,4113,0
2333,3045,0,2568
5033,1354,9697,734
3537,5010,0,5264
541,5469,2337,6926
8148,4690,5916,11172
0,9361,0,5866
5020,5201,6542,0
975,3024,0,5224
0,0,2715,8798
9046,0,7012,1195
5019,14353,661,3536
1175,4345,0,9176
282,8774,6906,2123
8293,5368,5097,0
1979,14262,1074,0
13942,444,4751,0
6649,4111,288,5101
0,0,7215,2477
0,0,10442,1131
8908,0,593,1607
0,2683,0,4423
9249,5069,2956,0
3434,0,284,1899
0,7674,0,0
0,857,9597,0
0,6578,5096,4752
6782,9736,0,1498
10879,3717,8176,5186
709,5010,4821,7266
9537,12109,0,5465
0,0,7806,0
7505,831,0,3368
4477,795,1099,3343
0,1312,10727,0
0,4378,5219,4037
8864,10449,3029,4727
4586,0,2467,0
0,5808,14175,4334
4280,7457,2066,0
550,3273,4651,15505
0,4358,0,4429
1203,0,3341,5046
1560,2867,913,0
0,5863,1352,10275
0,3209,2940,0
9746,395,6020,0
3469,0,7300,1003
1889,0,4567,9644
3292,0,0,1158
2823,3167,8898,2882
8291,0,0,2050
1000,2748,7462,2229
7928,2337,9358,4639
4901,0,2057,5701
1214,4966,0,448
2225,0,6692,0
12250,6883,4516,0
0,0,4204,0
0,660,15442,6336
0,4772,4467,0
9570,0,7826,9611
0,3118,9478,6213
3278,1686,8627,0
3167,0,0,5177
1307,9788,0,1052
0,12782,4688,18003
3765,2338,4614,12105
0,1210,3362,4044
2121,0,5117,3866
2774,3991,3614,4455
1853,945,3630,5262
2066,8896,2708,805
4981,4084,986,1183
4867,8948,0,3826
0,4330,0,4081
2178,4749,3444,0
1748,10077,9717,3928
0,6345,2029,5413
1057,2506,10785,1655
2226,10141,1266,516
0,2184,7075,6414
4910,14798,1811,4584
2857,1242,1236,2893
0,5279,1093,1289
5898,0,5065,0
2426,4912,7422,1966
0,3303,1420,883
8059,1162,0,4771
6031,8240,5610,0
0,6862,4126,515
4703,0,2451,2149
252,8256,0,13234
1644,0,0,5099
0,0,3337,2102
3266,3663,2703,2226
0,17301,2426,11002
0,12817,0,3526
0,6700,1274,0
4701,3886,5341,0
4811,2379,5191,0
0,1166,0,4523
9028,1682,0,9929
7553,10994,3857,2812
4818,0,5381,0
720,7231,0,0
11454,1383,1713,2280
15042,4057,3777,1026
0,3561,1382,4730
563,4674,0,2674
12790,0,7726,4590
4452,2052,3185,5109
1824,10164,1796,0
618,0,0,0
0,7560,606,7233
0,0,2403,2513
4574,4967,0,0
0,8915,2276,3460
0,1852,2397,0
0,8923,0,4956
4994,2795,9665,9139
4681,1107,5037,0
8307,3244,3396,0
4839,0,0,5919
4306,0,10968,1159
7518,0,298,0
2999,0,0,2524
0,616,1832,6666
5282,1380,2539,1269
7260,8153,0,0
1786,0,3493,0
5000,4685,4840,6232
11589,6902,0,6355
1193,1416,0,3026
7176,0,1781,1478
0,12508,958,1303
8118,10161,9627,0
5145,4646,5949,14308
0,3964,1162,0
2412,0,5482,4814
0,6920,4416,12800
8293,2735,0,4720
2884,0,7687,4711
0,3528,8225,3565
8150,10198,4459,376
3479,0,4685,0
2240,4956,5219,0
6384,499,2291,1835
5905,1081,4470,2635
4281,0,0,0
0,14673,11923,3961
4898,2604,0,0
5489,2121,7692,4630
0,0,5342,539
0,0,3799,4209
4592,0,0,0
0,0,265,2696
0,7469,0,4302
0,0,0,1648
2560,498,11435,0
0,1774,0,5584
4181,0,0,1400
1055,1265,1994,1973
6088,12783,3617,872
6885,4451,3342,2308
4295,7759,1897,0
510,1924,4023,5945
0,903,0,0
0,10818,0,0
0,15044,8743,2808
2203,1322,7447,2744
6840,0,0,12851
3343,5446,0,6548
6303,5616,0,0
0,5212,7254,4998
865,8231,1222,0
0,8435,0,8690
2151,3116,0,7620
3420,2405,4280,8826
0,7842,4100,2207
15400,9166,9289,3511
0,17152,3159,1293
0,4056,16013,1833
3021,1855,0,7959
0,0,5127,6178
5099,0,3668,3241
0,3467,2654,0
0,3909,1053,6660
3033,4048,0,4436
994,7809,307,4327
1619,2126,0,446
0,7293,4953,0
3238,8921,4180,0
0,11299,0,7268
4666,0,3210,2014
0,2285,0,0
23389,4752,0,8849
6448,0,5441,8439
7521,4969,2968,0
1341,0,3917,0
0,4674,2536,3553
725,0,1582,373
0,0,9188,5824
5693,7435,1372,2473
2319,12916,4189,0
2656,2373,0,9073
4517,4104,372,3930
3077,5643,4841,0
4672,7508,4698,3471
2418,2110,2943,4768
1646,2177,0,8271
2173,0,8003,6527
0,3426,0,365
0,5886,0,0
2249,3355,4104,1528
8540,4522,0,0
0,255,3367,2974
2617,4546,0,7724
2489,3908,0,0
2417,6891,0,2371
2258,3973,4785,0
1001,6644,4469,4065
5570,0,6830,3605
10261,0,2558,0
1102,7355,0,296
11002,9234,1048,8951
1287,4275,14470,0
5829,3330,2186,6639
1771,4569,7261,1199
14547,8581,1329,2646
4155,1016,4555,0
4385,1772,0,0
0,2837,3830,8669
0,0,5993,0
0,4068,3739,0
0,5371,3050,12879
3283,0,2081,6108
4431,1707,10354,0
9511,0,13156,0
9351,2524,7128,4299
4769,2038,0,4211
964,1239,1113,0
6786,1164,5330,5187
1501,8370,2731,0
8285,1516,5267,0
3877,643,3982,0
9581,0,0,4504
2687,4305,4202,402
4968,1787,0,3848
5663,1519,0,2013
1619,0,11186,6345
0,1709,0,2268
1359,0,0,0
5642,0,6675,0
6934,2184,6291,207
2612,0,3987,5655
5171,0,0,1466
1672,4858,3777,4676
5137,2405,0,2697
5427,0,0,1848
0,0,0,4220
4428,4961,4665,5620
1033,9648,1698,5689
0,7606,1496,302
6826,1632,7795,0
7925,0,11218,3971
871,1944,8445,0
6814,4075,7391,7709
3517,0,538,10109
0,0,1479,0
0,13250,0,0
8034,2143,2393,7848
0,13614,2135,5835
4987,4023,4923,1875
0,2782,1067,3807
3381,877,2985,3628
4758,1019,2768,5100
12404,0,0,2200
1762,8006,1434,1326
4775,7679,2636,0
4643,0,0,0
0,5002,0,1211
0,5274,0,0
6653,522,0,4211
219,11497,0,5062
1612,0,6128,4414
502,0,6564,4937
1503,0,132,0
9171,0,0,0
8314,3150,4520,6606
13039,0,3033,3834
3651,4761,4250,4077
0,1079,3808,6846
817,3321,0,0
4541,4938,4517,2436
0,7870,4084,8878
3234,1905,8244,1091
7601,0,0,2065
6125,4710,4772,0
3454,0,7259,0
0,2465,0,0
4288,4734,1217,2635
0,4059,0,2811
740,0,4404,1715
2076,5170,0,2039
1429,2370,10074,3298
0,0,467,6489
1978,5994,1235,1794
3749,11840,4645,8620
0,0,0,5688
5093,0,0,3479
2491,0,394,5584
1915,0,0,2551
0,3429,0,0
3745,4310,3905,0
3892,4166,9530,0
10264,6326,0,0
10929,3730,9043,6860
2703,0,2365,12199
0,5854,0,9153
4027,0,3896,2975
6694,8290,3807,0
6634,3939,0,0
4666,2552,0,3944
0,9008,4604,3508
0,1458,1256,8269
2342,0,2538,8409
2613,1952,8261,3521
0,0,3434,0
2864,7875,3030,10181
2079,1162,0,4395
0,0,5274,0
6993,2585,857,0
0,0,0,915
5713,8796,0,0
9791,5135,1303,4920
2806,5211,564,0
6055,8236,3017,676
0,2843,3900,3561
0,14158,325,0
0,6647,0,3356
0,4023,3436,3408
0,3816,6971,0
8650,6904,3187,0
4431,0,0,0
1041,2781,0,3672
1626,0,0,0
7315,5885,0,5691
8525,4445,2913,4317
326,0,2577,0
680,9687,9806,0
2432,4024,4790,4177
0,3265,2361,464
1266,0,905,5484
2759,0,3864,3200
1031,819,1780,10704
0,0,2385,11799
4484,6315,1349,0
3988,4723,0,822
0,2042,2788,8030
2277,8078,4866,5694
0,2913,4423,0
0,0,315,0
7640,3137,1487,0
0,4587,1877,3844
4962,3776,0,1811
4686,808,9240,0
763,687,0,586
4735,7784,0,6030
4890,0,3055,624
1206,5465,5188,0
3032,7094,6664,3989
0,4819,732,0
0,4102,0,1775
0,3839,6788,3124
2477,0,4218,3310
3213,7995,739,1652
4485,0,0,4886
1820,4607,4724,1258
416,3503,704,0
0,0,0,3237
982,0,2719,0
0,0,3981,5040
0,0,12977,0
3998,0,3754,2898
0,0,2053,0
3573,0,4957,0
0,0,3149,0
0,6117,7764,4730
5099,7459,2272,9888
5205,7199,4916,0
1692,534,5417,0
3995,2143,4908,0
0,0,6843,4574
11946,2139,2966,1506
0,4231,14190,4687
600,1733,0,0
2708,4452,3920,2701
2109,0,4490,0
8323,10310,12755,8942
10198,0,0,3240
1065,4999,5282,4420
0,1960,5656,3359
3061,10075,0,4283
4604,1283,3147,0
0,3804,8276,4783
3364,4632,1244,7119
0,3125,2993,4030
0,2616,8048,5151
1822,9450,2533,7432
6724,8323,0,0
1211,2643,4736,4068
4508,0,903,3484
7209,1874,4680,3437
1432,4224,2173,9159
1046,1541,4802,5208
651,7296,2236,0
0,0,12130,5862
1239,2973,0,6786
3325,794,0,4566
2979,3738,0,9209
1352,2208,3652,0
0,0,0,6153
1420,4766,6329,5019
3276,261,0,0
0,3108,5279,1462
8914,2968,0,3042
0,0,0,2063
4741,3337,11644,636
7501,0,3957,1464
0,7808,0,6258
6456,335,2187,0
0,6327,2002,0
4251,3415,4405,0
6192,0,1428,0
10789,0,7186,5334
9932,2375,2605,7630
587,417,3265,4833
1499,4728,0,5378
0,6735,251,8162
867,4717,0,4657
2195,5262,0,5375
0,1750,3493,5212
5549,0,0,0
1826,4086,3218,8059
2840,3219,569,0
3657,0,2219,0
0,3625,2686,0
0,4380,0,0
6268,8509,4730,2552
3983,0,0,3365
0,0,3205,12235
3787,4952,0,6542
7013,6585,0,8193
0,9955,2217,0
1844,4696,7107,11855
7519,0,8289,0
5025,12605,4027,6830
8659,4763,0,0
3064,6019,8909,0
0,3995,0,2424
6452,0,4547,3857
2214,4284,439,7632
0,0,5710,0
1455,2164,6301,0
0,4443,1343,2298
2319,0,1937,0
3177,15059,0,1136
4673,1063,0,3494
6424,3122,5147,1080
0,0,5227,6534
3713,5004,5533,3706
5383,0,7346,6246
0,4157,14946,9231
0,4326,0,6835
0,6462,0,3515
8637,2386,969,0
340,1833,3508,0
4861,3523,8258,0
1661,7688,8511,7043
5050,5740,3297,4916
0,11243,0,1560
0,2438,0,6756
3344,13237,2583,0
0,0,1548,8111
0,0,1796,0
5234,4216,3866,0
2186,0,0,3038
3881,7550,0,1490
3461,7644,4624,0
0,2359,0,4310
4243,0,8774,1566
11750,0,7262,0
6107,16072,2648,3546
3134,0,1725,11050
7949,8303,0,0
0,8759,0,0
1032,734,2852,1292
6404,3856,3734,9250
7283,2210,0,5503
6012,2409,1300,1530
9306,2198,0,0
2683,0,3299,5828
965,0,6737,12170
1132,0,16661,0
14722,0,0,5670
2127,7354,0,6135
1116,0,0,9347
11332,165,4530,0
2787,5149,0,1580
1905,10896,1051,5682
0,10271,1565,6640
4121,9012,6828,12748
7712,3495,3141,1070
6988,9852,3847,1370
3463,0,0,2806
0,887,8998,2030
8810,4558,0,5501
5633,8100,5906,4714
6817,367,0,301
1406,0,883,5440
5180,6162,0,509
5008,2203,0,3855
3904,0,1260,3892
4092,2073,0,2099
348,0,0,0
0,1374,1898,4308
4944,0,7275,2849
4267,8702,8465,0
0,6771,9386,0
7396,4463,1493,0
1464,0,0,0
11769,9502,1731,2840
2318,3961,2943,5180
0,0,5401,1093
3836,3543,8295,1311
